ORIG_FID,Width,Length,Orient,Area,Elong,Bed,Topo,Y/N,rf_bedform_pred,xgb_bedform_pred,ens_bedform_pred
136024,197.2251483,716.4689073,47.04421902,92291.33078,3.632746197,0,1,0,1,1,1
136037,63.31873775,546.4391794,43.55841816,25098.00902,8.629975879,0,1,1,1,1,1
136047,123.1809279,291.1624238,113.6344614,30860.62271,2.363697277,0,1,0,0,0,0
136130,255.2685813,613.8437997,103.2622793,93419.72155,2.404697815,0,1,0,1,0,1
136256,107.3866933,251.2219924,133.9143639,18917.75186,2.339414547,0,1,0,0,0,0
136287,293.9762438,1480.230823,60.51372943,278133.9213,5.035205579,0,1,0,1,1,1
136317,86.57417162,144.7231238,93.0394884,9710.12185,1.671666284,0,1,0,0,0,0
136364,240.1016673,450.9555119,132.2412846,79588.35062,1.878185675,0,1,0,0,0,0
136397,112.047122,1052.608661,52.87757398,97415.13515,9.394339118,0,1,1,1,1,1
136401,82.34988239,169.5284777,54.16031058,9947.338793,2.058636549,0,1,0,0,0,0
136412,88.37673559,218.496131,81.72633435,16076.04669,2.472326337,0,1,0,0,0,0
136440,145.8660413,430.930147,25.68936389,43965.49516,2.954286984,0,1,1,0,0,0
136463,119.5289534,243.1126375,137.8475329,23367.3122,2.033922583,0,1,0,0,0,0
136466,70.31317738,267.8032696,114.8658257,12743.85496,3.80872092,0,1,0,0,0,0
136561,42.46108947,406.3189319,126.2795378,10604.67809,9.569206464,0,1,0,0,1,0
136599,227.2772235,1201.656704,33.71980914,205201.6066,5.287184897,0,1,0,1,1,1
136628,122.8243793,275.2363928,112.8680051,25343.71058,2.240893822,0,1,0,0,0,0
136654,122.9487674,240.9342458,147.1990177,23473.56976,1.959631242,0,1,0,0,0,0
136770,79.53418216,272.5384105,42.01422277,12214.34641,3.426682756,0,1,0,0,0,0
136779,83.55656408,449.0429703,57.78794948,31284.17039,5.374119619,0,1,1,1,1,1
136820,127.6790665,436.0464666,26.05058002,34522.28236,3.415175866,0,1,0,1,0,0
136821,130.2121795,261.6954147,126.3186033,24735.90805,2.009761419,0,1,0,0,0,0
136871,90.5705607,418.0571091,67.63308899,30251.70501,4.615816727,0,1,1,1,0,0
136900,139.5694572,285.8875823,151.3862914,29415.74181,2.048353473,0,1,0,0,0,0
136951,256.9462354,581.0295203,65.1053039,99686.87741,2.261288318,0,1,0,0,0,0
136986,470.2997363,1934.064586,44.67450062,553158.9878,4.1124084,0,1,0,1,1,1
137050,104.0427947,328.4076931,50.70744638,24025.70675,3.156467433,0,1,0,0,0,0
137059,117.6567357,178.5041129,109.8572126,13164.09909,1.517160169,0,1,0,0,0,0
137070,112.656483,655.4150035,173.7265931,46459.19981,5.817818786,0,1,0,1,1,1
137226,204.0123526,294.390134,11.15718107,42543.33424,1.443001516,0,1,0,0,0,0
137284,94.70074767,247.8829836,68.82988551,17259.29402,2.617539879,0,1,0,0,0,0
137396,98.27637548,173.178041,96.33343042,14036.42858,1.762153316,0,1,0,0,0,0
137492,97.69082957,254.5430856,46.7338214,16766.92742,2.605598568,0,1,0,0,0,0
137494,96.29572919,149.6997485,61.0195277,10112.72398,1.554583467,0,1,0,0,0,0
137572,98.66851379,510.0894727,51.45535541,37734.22372,5.169728955,0,1,1,1,1,1
137639,124.4001687,690.984138,48.17804196,76749.43249,5.554527337,0,1,0,1,1,1
137688,321.0259915,2548.972426,48.01923402,489623.1265,7.940081155,0,1,0,1,1,1
137701,125.302798,285.0416174,110.3663644,25238.74439,2.274822445,0,1,0,0,0,0
137718,146.6301844,406.6732781,47.95450523,41206.19568,2.773462228,0,1,0,0,0,0
137788,120.8002717,198.2176596,42.94655195,15446.57294,1.640870975,0,1,0,0,0,0
137820,80.67735047,144.8106149,62.28542321,8656.361417,1.794935183,0,1,0,0,0,0
137821,188.3607647,758.0507152,38.90317608,112834.2862,4.024461868,0,1,0,1,1,1
137950,115.8151881,360.4826388,17.07168899,26365.0292,3.112567916,0,1,0,0,0,0
137957,139.5895474,302.938452,166.0072987,27081.62673,2.170208713,0,1,0,0,0,0
138027,97.91109934,175.1496408,115.8242711,9730.028758,1.788863999,0,1,0,0,0,0
138044,85.53624903,151.5030872,17.89105522,9926.864711,1.771214999,0,1,0,0,0,0
138066,75.40735619,252.7539535,43.421934,15814.06701,3.351847437,0,1,1,0,0,0
138174,98.11312888,160.0413249,108.1188064,12493.57904,1.631191735,0,1,0,0,0,0
138177,132.9235998,232.1998185,108.9840237,20990.19425,1.746866763,0,1,0,0,0,0
138352,97.3045066,184.5379355,33.10392167,13564.65771,1.89649937,0,1,0,0,0,0
138358,225.5932277,2216.105862,55.78693461,415928.9206,9.823459171,0,1,1,1,1,1
138424,118.0881628,300.3234182,14.25849399,26978.49569,2.543213571,0,1,0,0,0,0
138531,88.42284014,148.3673383,72.96183965,9655.392873,1.677930025,0,1,0,0,0,0
138538,101.0423009,320.7462057,50.60321722,27120.52656,3.174375514,0,1,0,0,0,0
138583,359.9473434,1024.701781,50.35073443,226571.7616,2.846810235,0,1,0,1,1,1
138692,104.9047133,210.8670889,128.307326,15846.03868,2.010082124,0,1,0,0,0,0
138704,157.3897837,685.8203621,63.39240604,93318.43134,4.357464291,0,1,0,1,1,1
138729,105.667307,225.0423689,78.70994978,16115.78371,2.129725602,0,1,0,0,0,0
138898,71.17157347,200.500486,56.73880456,11532.64392,2.817142804,0,1,0,0,0,0
138899,89.13660666,186.9317287,45.56279467,11091.35477,2.097137593,0,1,0,0,0,0
138907,87.69409895,411.2058614,48.37481138,28368.56475,4.689093865,0,1,0,1,0,0
138965,99.3535523,159.7892065,143.5380504,12024.84901,1.608288811,0,1,0,0,0,0
139143,127.4993515,424.3828295,55.39843516,44959.62746,3.328509711,0,1,0,1,0,0
139148,100.0615478,202.3244263,89.37788756,14619.6229,2.021999767,0,1,0,0,0,0
139320,236.0138061,1284.466719,65.36243774,197323.3935,5.442337209,0,1,1,1,1,1
139358,94.56852561,291.0898032,19.56612286,21584.0393,3.078083341,0,1,0,0,0,0
139362,74.16283002,164.8005353,132.5541414,10067.50103,2.222144641,0,1,0,0,0,0
139554,242.4418782,897.6425943,74.01006716,133990.3934,3.702506352,0,1,0,1,1,1
139566,36.31730786,448.6314796,81.77829936,9213.661291,12.35310396,0,1,0,0,1,0
139574,124.456607,496.9352721,36.3890678,46491.10813,3.992839625,0,1,0,1,0,1
139579,77.21373373,198.9983571,24.56990387,10136.96831,2.57724044,0,1,0,0,0,0
139587,39.44798329,693.7115887,87.31015952,25633.59978,17.58547664,0,1,0,1,1,1
139633,140.2989337,399.1288766,75.78855178,41102.03844,2.844846116,0,1,0,0,0,0
139640,199.8039256,860.4684677,50.04252146,132795.7588,4.306564374,0,1,1,1,1,1
139707,100.2219624,147.3557574,33.61982343,11558.62145,1.470294074,0,1,0,0,0,0
139714,129.0893786,348.4254004,55.34210803,36274.1879,2.699102004,0,1,0,0,0,0
139797,70.17491007,183.6042075,65.81684466,9494.650803,2.616379662,0,1,0,0,0,0
139859,87.67072691,528.9444181,50.25648764,37810.27296,6.033307088,0,1,1,1,1,1
139872,102.7380084,141.4549631,11.50144436,11509.87418,1.376851326,0,1,0,0,0,0
139903,150.9053645,357.1930414,14.58635147,33067.28331,2.36700029,0,1,0,0,0,0
140034,135.6987575,328.5678462,76.91383321,29863.33675,2.421303277,0,1,0,0,0,0
140055,44.78969708,388.0863832,44.41179992,13692.97602,8.66463514,0,1,1,0,1,0
140073,191.2418374,613.6037428,142.1494392,83716.31445,3.208522523,0,1,0,1,1,1
140087,139.2396296,451.3183888,108.9039713,50617.63491,3.241307018,0,1,0,0,0,0
140113,303.8899917,1781.950663,51.62239215,340440.7561,5.863801744,0,1,0,1,1,1
140162,159.3194155,860.6348439,37.6325939,120120.7711,5.401945776,0,1,1,1,1,1
140177,206.8958796,684.1313354,26.91675152,105976.7558,3.30664553,0,1,0,1,1,1
140180,115.2547243,203.3696078,146.241981,18308.9394,1.764522964,0,1,0,0,0,0
140248,107.2914273,181.4867508,126.1338965,13171.02988,1.691530772,0,1,0,0,0,0
140277,109.3512491,194.9390398,169.1312086,15070.49962,1.782686906,0,1,0,0,0,0
140392,126.1309859,235.9782988,66.17153017,19811.0513,1.87089871,0,1,0,0,0,0
140393,81.7828549,144.307376,36.03860506,8457.520364,1.764518689,0,1,0,0,0,0
140421,118.9098285,230.4174414,153.0724459,20869.03807,1.937749337,0,1,0,0,0,0
140436,62.21915734,202.5573191,26.07736031,9484.357452,3.255545845,0,1,0,0,0,0
140643,63.05310422,200.8458014,42.34149881,9662.494914,3.185343591,0,1,0,0,0,0
140661,118.280026,242.3295552,83.69810016,21476.32704,2.048778339,0,1,0,0,0,0
140707,68.87363229,170.0624991,171.4973792,9339.812242,2.469196025,0,1,0,0,0,0
140788,30.31046591,547.6768222,91.49564795,9827.792352,18.06890147,0,1,0,0,1,0
140801,118.9860214,151.0129793,47.87837681,13329.01268,1.269165718,0,1,0,0,0,0
140803,321.4962788,1134.450126,54.78431271,224495.2133,3.528657098,0,1,0,1,1,1
140888,100.6609452,765.2495269,57.43292212,62955.82337,7.602248574,0,1,1,1,1,1
140927,142.506257,227.4138134,153.2233284,20879.92925,1.59581634,0,1,0,0,0,0
140940,87.66532707,149.5640305,174.3252546,9345.424373,1.706079649,0,1,0,0,0,0
140948,83.1218127,143.6881581,53.42499775,8911.140945,1.728645627,0,1,0,0,0,0
140963,190.9109184,355.1694905,66.61053578,51450.30996,1.860393808,0,1,0,0,0,0
140967,73.28432756,435.3595483,53.28491912,22503.90108,5.940691042,0,1,1,0,1,0
140992,92.86789893,187.8141662,68.69635356,12326.80464,2.022379835,0,1,0,0,0,0
141136,128.1156912,460.1319965,54.71130973,48184.61259,3.591535057,0,1,1,1,0,1
141156,99.47879996,162.2346062,142.6257304,12225.65571,1.630846032,0,1,0,0,0,0
141221,116.7726631,229.9685984,76.73410349,21632.9739,1.969370162,0,1,0,0,0,0
141227,105.1315057,140.9634457,47.46977803,10892.98276,1.340829704,0,1,0,0,0,0
141271,100.9428443,703.2842799,49.04052111,60054.90061,6.967153391,0,1,1,1,1,1
141289,75.7269716,182.4925828,150.5916818,9457.397053,2.409875622,0,1,0,0,0,0
141357,84.31446358,158.7086879,57.57748545,9815.681061,1.882342378,0,1,0,0,0,0
141444,202.8816887,462.6081625,168.9167288,68350.80704,2.280186869,0,1,0,0,0,0
141539,100.9293815,234.5121379,117.364915,18898.55043,2.323526949,0,1,0,0,0,0
141556,88.31381036,849.7833965,51.15657963,61787.35045,9.622316068,0,1,1,1,1,1
141557,104.4531184,256.204697,59.88798409,17546.69953,2.452819991,0,1,0,0,0,0
141589,122.5425691,225.5019278,123.1902892,20124.02966,1.840192591,0,1,0,0,0,0
141614,89.44313235,817.3700691,54.55413631,62339.69977,9.138432964,0,1,1,1,1,1
141762,209.7161811,381.2467322,176.367899,65729.53623,1.817917579,0,1,0,0,0,0
141789,118.6397785,712.6876941,56.22795623,67074.84154,6.007156309,0,1,1,1,1,1
141803,26.82106159,1135.918629,152.6524457,25585.51947,42.35174008,0,1,0,1,1,1
141877,103.144525,187.3974241,161.2773083,15050.44345,1.816843155,0,1,0,0,0,0
141908,97.56258421,146.1350228,109.2263152,12036.42323,1.497859287,0,1,0,0,0,0
141934,131.2340934,220.0530966,176.2904059,18702.826,1.676798238,0,1,0,0,0,0
141947,77.63358678,153.807092,173.2499851,8910.339049,1.981192656,0,1,0,0,0,0
141969,81.74335838,481.9759942,41.01082753,27062.13941,5.896209843,0,1,1,1,1,0
142214,285.7120948,438.1479488,52.0947559,96199.88483,1.53352958,0,1,0,0,0,0
142219,129.3211563,425.483947,59.55187212,44397.72169,3.290134107,0,1,0,0,0,0
142294,57.86461386,261.2846314,91.44820559,11504.07692,4.515447593,0,1,0,0,0,0
142341,72.5589418,168.0725449,16.61640994,10382.88467,2.316358821,0,1,0,0,0,0
142355,43.15893249,323.0637474,134.2646567,9132.953197,7.485443424,0,1,0,0,1,0
142437,193.2912603,506.2521832,111.8918167,64473.49406,2.619115746,0,1,0,0,0,0
142528,126.8440353,202.3046477,122.8264089,19841.42003,1.594908639,0,1,0,0,0,0
142608,96.7071115,147.5293721,69.55793388,9928.682391,1.525527645,0,1,0,0,0,0
142612,57.01143126,170.4323327,24.55074087,8899.476007,2.989441397,0,1,0,0,0,0
142710,95.94152721,161.7771879,178.2863341,10556.6741,1.686206094,0,1,0,0,0,0
142711,61.20931239,330.454513,55.38349998,17209.04608,5.398762053,0,1,1,0,1,0
142723,206.3377058,275.6274892,128.6794328,35591.92489,1.335807666,0,1,0,0,0,0
142743,197.9552115,1367.155844,66.43251735,194437.8669,6.906389752,0,1,1,1,1,1
142760,169.9484317,440.5900914,17.64124183,57630.1061,2.592492834,0,1,0,0,0,0
142841,118.1538161,933.1673191,31.52528658,94549.51943,7.897902499,0,1,0,1,1,1
142889,345.7786689,661.805036,8.469507302,143673.961,1.913955647,0,1,0,0,0,0
142948,57.27513792,442.5509242,51.97936096,22095.06765,7.726754404,0,1,1,1,1,1
142963,71.52598899,191.9670899,63.37414056,9510.459055,2.683878862,0,1,0,0,0,0
142989,81.68566171,167.0025403,89.84805815,9979.392555,2.044453541,0,1,0,0,0,0
143013,266.229269,1738.667899,130.4270389,247860.5315,6.530716571,0,1,0,1,1,1
143110,121.7506644,207.1485315,38.24509265,19050.12286,1.701416024,0,1,0,0,0,0
143121,168.9812479,554.462556,107.2708642,67890.71653,3.281207606,0,1,0,0,1,0
143129,89.25044689,186.7697795,160.8470976,13307.854,2.092648115,0,1,0,0,0,0
143156,91.63576908,175.6166705,131.4623892,11375.61175,1.916464196,0,1,0,0,0,0
143205,125.2041395,278.7793029,47.69114932,22157.19239,2.22659813,0,1,0,0,0,0
143281,119.2142252,241.0269053,170.706984,19946.02776,2.021796516,0,1,0,0,0,0
143288,168.9848122,349.2998903,6.617242464,42857.8553,2.067049019,0,1,0,0,0,0
143297,206.7999118,370.2857727,168.4220957,57331.4554,1.790550922,0,1,0,0,0,0
143310,114.9875685,191.0582385,175.579906,16103.28002,1.661555601,0,1,0,0,0,0
143335,98.68195654,140.5404186,31.08230462,10496.04541,1.424175437,0,1,0,0,0,0
143345,102.0443094,140.5685249,177.9775002,9371.530562,1.377524388,0,1,0,0,0,0
143359,121.9088386,718.2952267,53.17362331,64314.42031,5.892068493,0,1,1,1,1,1
143403,106.8205735,164.0526284,172.085553,12505.7419,1.535777453,0,1,0,0,0,0
143448,103.3526533,154.8246088,143.5851221,11551.79358,1.498022585,0,1,0,0,0,0
143509,77.84879735,535.3920872,24.03685235,34123.06664,6.877332796,0,1,1,1,1,1
143594,105.7848421,185.6638369,64.81592301,15425.20997,1.755108135,0,1,0,0,0,0
143691,79.91437593,788.0428181,46.79445167,48926.27479,9.861089559,0,1,1,1,1,1
143702,134.8716673,353.6436762,84.84076976,38119.60264,2.622075365,0,1,0,0,0,0
143776,98.00289255,196.7332158,118.798346,16269.76335,2.007422543,0,1,0,0,0,0
143844,222.8828424,791.4987832,68.3044552,108873.8623,3.551187586,0,1,0,1,1,1
143855,118.5615216,321.1077187,12.51455709,33304.05416,2.708363677,0,1,0,0,0,0
144000,92.2214515,141.7476171,46.20274928,8944.254137,1.537035199,0,1,0,0,0,0
144002,99.89256313,190.7901823,29.42913963,14944.29575,1.909953818,0,1,0,0,0,0
144128,134.0447919,271.2662261,131.0812608,21834.75422,2.023698364,0,1,0,0,0,0
144205,64.53911257,156.234676,33.08301047,8120.236569,2.420775089,0,1,0,0,0,0
144236,107.5344776,168.3401731,74.31335983,13718.40524,1.565453023,0,1,0,0,0,0
144287,263.4294062,585.6994673,52.98382872,115993.7523,2.223364034,0,1,0,0,0,0
144402,254.8346493,692.9765804,133.7559849,124923.9955,2.719318516,0,1,0,1,0,1
144420,154.2071435,379.0542871,89.836003,47855.49336,2.458085135,0,1,0,0,0,0
144440,52.95241671,534.2144953,54.06256895,21687.92313,10.08857628,0,1,1,1,1,1
144446,73.42709593,144.6819372,41.92168723,8455.523932,1.970416171,0,1,0,0,0,0
144455,495.4986273,1158.518203,22.15102253,331248.4787,2.338085596,0,1,0,0,0,0
144478,58.43386084,285.1148145,40.59057716,14070.53619,4.879273943,0,1,1,0,0,0
144485,300.2256297,1387.961498,47.59642364,255955.8327,4.623061327,0,1,1,1,1,1
144539,149.00365,178.9217215,158.9144525,20409.9002,1.200787507,0,1,0,0,0,0
144593,257.7118861,509.4399056,39.48111767,102794.512,1.976780789,0,1,0,0,0,0
144621,107.6787814,176.8637645,108.0474569,15756.51103,1.642512687,0,1,0,0,0,0
144818,53.76298735,406.4802166,97.52819704,13105.22059,7.560595804,0,1,0,0,1,0
144827,202.4585527,635.608549,122.7306802,86815.28067,3.139450226,0,1,0,1,1,1
144918,156.9631772,1102.301244,49.31354308,118601.2691,7.022674135,0,1,1,1,1,1
144971,210.1999574,596.5425413,130.4209736,91103.85907,2.837976509,0,1,0,1,1,1
144980,91.57217428,174.9134644,70.46474059,10762.32338,1.910115882,0,1,0,0,0,0
144990,72.11294409,195.9713005,154.9044311,10250.08546,2.717560667,0,1,0,0,0,0
144997,114.6782437,226.6680033,157.5635494,18549.75773,1.976556286,0,1,0,0,0,0
145003,261.5918197,689.8503006,127.1535686,138397.9766,2.637124897,0,1,0,1,0,1
145008,111.2633428,238.1700747,172.5529638,22113.17104,2.140597871,0,1,0,0,0,0
145021,153.7783909,302.6490951,11.81550311,30678.03383,1.96808598,0,1,0,0,0,0
145044,179.0395486,289.6423921,16.65858803,34410.27185,1.617756492,0,1,0,0,0,0
145108,158.0996028,196.4522608,136.5456493,22690.35081,1.242585416,0,1,0,0,0,0
145125,94.67885973,158.6438075,119.0371331,10137.45271,1.675599051,0,1,0,0,0,0
145216,139.8159279,1033.127147,48.26694803,118457.4057,7.389194943,0,1,1,1,1,1
145230,104.3010715,210.6111045,111.4675181,17543.47312,2.019261179,0,1,0,0,0,0
145234,107.7918851,204.685992,106.7836194,13096.89063,1.898899828,0,1,0,0,0,0
145327,131.4473532,223.6496311,122.7705363,20841.27144,1.701438832,0,1,0,0,0,0
145407,111.2421085,191.0337068,173.1699146,15951.29604,1.71727873,0,1,0,0,0,0
145412,99.30553421,178.8555644,61.70412279,12928.92217,1.801063413,0,1,0,0,0,0
145413,139.0539211,1256.532948,56.06087576,136147.6197,9.036300008,0,1,1,1,1,1
145435,63.98752883,210.2039607,149.144092,9666.980959,3.285077023,0,1,0,0,0,0
145444,153.0086199,235.281567,120.7589974,30128.72575,1.537701387,0,1,0,0,0,0
145474,104.7427863,163.5572121,65.72776898,12281.90232,1.561512902,0,1,0,0,0,0
145476,116.9269226,179.2934542,12.06769161,14649.89551,1.533380424,0,1,0,0,0,0
145576,184.1990592,329.936543,27.92188395,37446.31215,1.791195593,0,1,0,0,0,0
145582,81.31874207,213.3162013,53.63377793,12868.80503,2.623210785,0,1,0,0,0,0
145599,97.22710222,226.9069128,115.1739195,18456.17362,2.333782532,0,1,0,0,0,0
145673,89.4101908,345.1522619,161.2967732,16539.19911,3.860323513,0,1,0,0,0,0
145675,88.45934188,203.5243148,133.6366081,13377.02037,2.300766775,0,1,0,0,0,0
145678,51.90706985,277.5368485,144.3126823,8799.20815,5.346802454,0,1,0,0,0,0
145679,131.4238609,157.2637268,53.9391964,14764.94998,1.196614722,0,1,0,0,0,0
145694,22.43630757,516.548046,19.26809667,8797.535921,23.02286347,0,1,0,0,0,0
145714,158.5217102,228.7405742,74.60147204,27583.99968,1.442960551,0,1,0,0,0,0
145764,74.57276349,218.1744321,132.5256499,11723.98508,2.925658403,0,1,0,0,0,0
145797,93.1566938,150.6009815,111.3113911,10068.60943,1.616641546,0,1,0,0,0,0
145825,62.32657287,263.5172568,46.24266237,12325.44518,4.228008129,0,1,1,0,0,0
145849,142.860188,307.2088057,145.564972,34330.84186,2.150415802,0,1,0,0,0,0
145891,391.6193719,554.4627204,129.3164269,141045.2931,1.415820463,0,1,0,0,0,0
145901,280.8654638,661.9547847,34.96523025,102203.4826,2.356839377,0,1,0,1,0,0
145974,64.77678109,216.6340203,134.7363216,10421.40293,3.344315922,0,1,0,0,0,0
146021,131.8472364,214.6847059,95.43449122,21835.1832,1.6282837,0,1,0,0,0,0
146025,92.87874851,148.7255517,122.9011275,10163.65982,1.601287206,0,1,0,0,0,0
146055,106.0818034,321.3004888,49.39835591,26405.6814,3.02879927,0,1,1,0,0,0
146092,110.4999831,193.3348759,16.15201477,16271.05812,1.749637153,0,1,0,0,0,0
146130,187.7454565,2343.297243,52.45639705,315417.1841,12.48124608,0,1,1,1,1,1
146165,103.9050987,142.9443136,70.73930705,10411.70739,1.375719916,0,1,0,0,0,0
146166,89.98243848,143.5315825,19.83876068,8789.179026,1.595106611,0,1,0,0,0,0
146175,135.6353246,1193.660642,50.23190375,100747.0561,8.800514503,0,1,1,1,1,1
146210,120.6439253,314.9546803,39.78379725,29270.4471,2.610613666,0,1,0,0,0,0
146224,119.9347501,486.0000568,57.18187835,43298.6072,4.052203858,0,1,0,1,0,1
146294,170.1267666,1068.240714,64.80369372,132697.8858,6.279086681,0,1,1,1,1,1
146296,121.9732014,645.6439049,61.22022846,64197.32667,5.293325891,0,1,1,1,1,1
146378,90.55165435,168.5288881,48.10033718,8295.14347,1.861135386,0,1,0,0,0,0
146473,85.84223419,171.6444784,132.3428386,10161.86448,1.999534146,0,1,0,0,0,0
146488,139.7618351,323.8125622,125.9687218,34844.50088,2.316888312,0,1,0,0,0,0
146504,77.04244253,159.0059152,173.3618481,9068.745526,2.063874275,0,1,0,0,0,0
146553,152.6431339,305.6929697,106.9232648,33858.40973,2.002664397,0,1,0,0,0,0
146584,184.5879088,333.1327313,75.39959127,40522.75713,1.804737555,0,1,0,0,0,0
146677,84.75830463,486.1796619,18.42459482,30744.61575,5.736071103,0,1,0,1,1,1
146679,233.899428,389.2458503,144.5346149,62026.3149,1.664159052,0,1,0,0,0,0
146693,89.53444654,214.1325841,28.8492182,14226.7604,2.391622357,0,1,0,0,0,0
146709,171.0145986,849.1918655,60.36062497,125257.6378,4.965610378,0,1,1,1,1,1
146765,111.1809286,178.7100802,159.4882125,15153.82674,1.607380713,0,1,0,0,0,0
146896,100.5861521,392.6803558,58.75806778,29862.86019,3.903920647,0,1,0,1,0,0
146940,122.4136319,149.0740624,91.01261627,12618.36578,1.21778972,0,1,0,0,0,0
146971,203.5407337,230.022847,163.7084113,32300.97354,1.130107192,0,1,0,0,0,0
146998,110.872939,259.5349122,38.36972858,18749.4314,2.340831898,0,1,0,0,0,0
147043,137.9347804,195.2490364,93.26740207,18026.4016,1.415517071,0,1,0,0,0,0
147047,84.21327429,319.0332205,40.64541832,17888.63375,3.78839587,0,1,0,0,0,0
147075,84.75360823,156.6710548,159.5519128,10296.76083,1.848547314,0,1,0,0,0,0
147078,85.0464485,162.7006669,65.77037106,10041.57784,1.913080085,0,1,0,0,0,0
147090,69.66479541,182.5064,14.03793508,8273.357479,2.619779458,0,1,0,0,0,0
147138,233.2900442,515.8806578,149.7786913,80968.6858,2.211327361,0,1,0,0,0,0
147150,76.20271214,171.3575479,134.8604271,9045.461567,2.248706681,0,1,0,0,0,0
147267,181.4664465,300.5279111,88.82673822,30826.87123,1.656107325,0,1,0,0,0,0
147289,82.21784073,182.6540165,177.5056635,9827.371475,2.221586154,0,1,0,0,0,0
147370,113.1730321,142.632105,157.0657596,11205.65054,1.260301171,0,1,0,0,0,0
147390,168.3232075,283.8832724,168.3852394,36362.78341,1.686536732,0,1,0,0,0,0
